1442.6,166.73,412.97
1442.6,164.74,413.17
1442.5,162.74,413.36
1442.5,160.74,413.56
1442.4,146.7,411.92
1442.6,144.53,402.03
1442.5,142.58,406.26
1442.5,140.56,406.46
1440.9,184.84,408.32
1440.9,182.83,408.51
1440.8,180.77,411.75
1440.8,178.77,411.94
1440.7,176.77,412.14
1440.8,174.85,406.27
1440.8,172.81,409.5
1440.7,170.8,409.7
1440.6,168.76,415.96
1440.6,166.78,413.13
1440.6,164.78,413.32
1440.5,162.78,413.52
1440.5,160.78,413.72
1440.5,158.78,413.92
1440.5,156.78,414.11
1440.4,154.78,414.31
1440.4,152.78,414.51
1440.4,150.78,414.7
1440.4,148.74,411.88
1440.3,146.78,415.1
1440.4,144.73,412.27
1440.4,142.73,412.47
1440.3,140.72,412.67
1440.3,138.72,412.86
1440,126.89,420.09
1440,124.79,417.27
1439.9,122.9,420.48
1440,120.79,417.66
1440,118.79,417.86
1440,116.66,415.04
1440,114.66,415.24
1439.9,112.79,418.45
1439.9,110.79,418.65
1439.1,208.67,412.18
1439,206.51,416.43
1439.1,204.81,409.54
1439.1,202.81,409.73
1439,200.7,412.97
1438.9,198.57,417.22
1438.8,196.48,420.45
1438.7,192.52,420.84
1438.8,186.74,414.35
1438.8,184.81,411.51
1438.8,182.81,411.71
1438.7,180.76,414.94
1438.7,178.77,415.13
1438.6,176.72,419.37
1438.6,174.73,419.57
1438.5,172.75,419.76
1438.5,170.76,419.96
1438.4,168.75,423.19
1438.6,166.82,413.28
1438.5,164.81,416.51
1438.5,162.82,413.68
1438.5,160.82,416.9
1438.5,158.82,414.07
1438.5,156.82,414.27
1438.4,154.84,417.49
1438.4,152.82,414.66
1438.3,150.86,417.89
1438.3,148.86,418.08
1438.3,146.87,418.28
1438.2,144.87,418.48
1438.1,142.95,422.7
1438.1,140.97,422.9
1438.2,138.89,419.07
1438.1,136.9,419.26
1438,135.01,423.49
1437.9,133.11,426.7
1438,131.04,423.88
1437.9,129.05,424.07
1438,126.93,420.25
1438,124.94,420.44
1437.9,122.94,420.64
1437.9,120.95,420.84
1438,118.83,418.02
1437.9,116.83,418.21
1438,114.7,415.39
1437.9,112.83,418.61
1437.9,110.83,418.8
1437.8,108.99,422.02
1437.8,106.84,419.2
1437.6,105.22,426.43
1437.3,216.85,408.51
1437.2,214.85,408.71
1437.2,212.85,408.9
1437.2,210.85,409.1
1437.2,208.85,409.3
1437.1,206.85,409.49
1437.1,204.85,409.69
1437.1,202.85,409.89
1437,200.74,413.13
1436.9,198.61,417.37
1436.8,196.52,420.61
1436.8,194.54,420.8
1436.7,192.56,421
1436.7,190.58,421.19
1436.6,188.53,424.42
1436.6,186.55,424.62
1436.6,184.64,421.78
1436.7,182.8,414.9
1436.7,180.8,415.09
1436.7,178.81,415.29
1436.5,176.72,422.56
1436.5,174.74,422.76
1436.4,172.73,425.98
1436.4,170.78,423.15
1436.4,168.78,426.37
1436.5,166.85,416.47
1436.4,164.84,420.7
1436.5,162.86,416.86
1436.5,160.87,417.06
1436.4,158.87,417.25
1436.4,156.88,417.45
1436.4,154.89,417.65
1436.3,152.89,417.84
1436.2,150.94,422.07
1436.2,148.95,422.27
1436.1,147.01,425.49
1436.1,145.03,425.69
1436.1,143.05,425.88
1436,141.13,429.1
1436,139.16,429.29
1436,137.11,426.47
1436,135.13,426.66
1435.9,133.15,426.86
1436,131.08,424.03
1436,129.09,424.23
1435.9,127.11,424.43
1435.9,125.12,424.62
1435.9,123.13,424.82
1435.9,120.99,420.99
1435.9,119,421.19
1435.9,117,421.38
1436,114.74,415.55
1435.8,113.02,421.78
1435.8,111.02,421.97
1435.6,109.38,429.2
1435.7,107.24,426.38
1435.6,105.42,429.59
1435.6,103.27,426.78
1435.6,101.29,426.97
1435.6,99.06,423.15
1435.7,96.88,420.34
1435.6,94.881,420.54
1435.6,92.882,420.74
1435.3,68.888,423.1
1435.3,66.889,423.3
